title,ingredients,recipe
군밤,"['밤', '']","밤은 깨끗이 씻어 찬물에 30분 정도 담가두고,밤 밑동에 0.5cm 깊이로 길게 칼집을 넣고,비닐팩에 넣고 입구를 오므려 전자레인지에 2분 정도 돌리고,약한 불로 달군 마른 팬에 뚜껑을 덮어 20분 정도 굴려가며 구워 마무리."
쇠고기크로켓,"['감자', '양파', '다진 쇠고기', '밀가루', '달걀', '빵가루', '피망', '블랙올리브', '슈레드 모차렐라치즈', '마요네즈', '소금', '우유', '마요네즈', '후춧가루', '청주']","냄비에 감자를 넣고 물을 잠길만큼 부어 소금양파와 피망은 곱게 다지고, 블랙올리브는 작게 썰고,삶은 감자는 껍질을 벗겨 으깨고 우유팬에 식용유으깬 감자를 적당한 크기로 빚어 4의 소를 채운 뒤 오므리고 밀가루, 달걀물, 빵가루 순으로 옷을 입히고,180℃로 예열한 식용유"
바게트 핫도그,"['바게트', '소시지', '양파', '양상추', '블랙올리브', '슬라이스 아몬드', '허니머스터드', '케첩']","바게트는 길게 반 가른 뒤 마른 팬에 올려 따뜻하게 데워 꺼내고, 식용유양파와 양상추는 곱게 채 썰고, 블랙올리브는 얇게 썰고,빵 안쪽에 허니머스터드채소와 블랙올리브를 올린 뒤 소시지를 얹고 케첩"
고구마스틱,"['고구마', '']","고구마는 껍질을 벗겨 굵게 채 썰고,물에 여러 번 헹궈 전분기를 제거한 뒤 물기를 닦고,180℃로 달군 식용유꿀을 곁들여 마무리."
간장 닭강정,"['닭', '대파', '튀김가루', '양파', '설탕', '간장', '참기름', '통깨']","닭은 토막 낸 뒤 체에 밭쳐 흐르는 물에 헹궈 가볍게 털어내고,양파를 곱게 갈아서 닭에 버무리고,튀김가루를 넣어 섞고,170℃로 예열한 식용유팬에 설탕볼에 끓인 간장과 참기름, 통깨를 넣어 섞은 뒤 대파를 작게 썰어 닭과 함께 넣고 버무려 마무리."
고구마무스 닭가슴살볶음,"['닭가슴살', '당근', '양파', '양배추', '통조림 옥수수', '슈레드 모차렐라치즈', '소금', '후춧가루', '청주', '고구마', '우유', '버터', '꿀', '청양고추', '양파', '고춧가루', '간장', '다진 마늘', '고추장', '올리고당', '통깨', '참기름']","닭가슴살은 한입 크기로 썰어 소금고구마는 삶아서 껍질을 벗겨 으깬 뒤 나머지 고구마무스 재료와 섞고,당근은 반 잘라 납작하게 썰고, 양파와 양배추는 한입 크기로 썰고,참기름을 제외한 양념장 재료를 믹서에 갈고,달군 팬에 식용유닭가슴살이 거의 익으면 채소와 양념장을 넣어 볶은 뒤 참기름그릇에 닭볶음을 넓게 펴 담고 고구마무스를 두른 뒤 옥수수와 치즈를 올리고 랩을 씌워 전자레인지에 3분간 돌려 마무리."
엽기떡볶이,"['양배추', '어묵', '대파', '떡볶이 떡', '슈레드 모차렐라치즈', '메추리알', '비엔나소시지', '설탕']","메추리알은 삶아 껍질을 벗기고,양배추와 어묵은 한입 크기로 썰고, 대파는 어슷 썰고, 비엔나소시지는 열십자냄비에 물한 번 더 끓어오르면 양배추와 어묵, 비엔나소시지,메추리알을 넣고 중약 불로 줄여 5분간 더 조리고,대파를 넣고 뒤적인 뒤 슈레드 모차렐라치즈를 뿌려 뚜껑을 덮고 녹여 마무리."
사과잼과 사과바게트샌드위치,"['사과', '바게트', '크림치즈', '아몬드 슬라이스', '파슬리가루', '설탕', '레몬즙', '계핏가루', '소금']","사과믹서에 곱게 갈고,냄비에 간 사과, 설탕계핏가루바게트는 2cm 두께로 어슷 썰고, 사과크림치즈를 바게트 위에 고루 바르고,사과를 올리고 사과잼, 아몬드 슬라이스, 파슬리가루를 뿌려 마무리."
귤치즈 프렌치토스트,"['귤', '시판 카페 시럽', '빵', '버터', '크림치즈', '설탕', '생크림', '달걀']","귤은 껍질을 벗겨 하나씩 떼어낸 뒤 시럽에 15분간 재워놓고,크림치즈는 거품기로 부드럽게 푼 뒤 설탕, 생크림을 넣어 골고루 섞고,빵은 우유달걀물에 담가 적시고,중간 불로 달군 팬에 버터구운 토스트 위에 크림치즈소스 → 시럽에 재운 귤 → 크림치즈소스 순으로 얹은 뒤 나머지 토스트로 덮어 마무리."
돈가스 김밥 샌드위치,"['당근', '피망', '통단무지', '돈가스', '밥', '김', '깻잎', '소금', '참기름', '돈가스소스']","당근과 피망, 통단무지는 얇게 채 썰고,중간 불로 달군 팬에 식용유180℃로 달군 식용유밥에 소금마름모 모양으로 김을 두고 김 중앙에 밥네 모서리의 김을 접어 감싸고 2등분해 마무리."
달걀 샌드위치,"['삶은 달걀', '양파', '오이피클', '크루아상', '치커리', '마요네즈']","삶은 달걀은 굵게 다지고,양파와 오이피클은 잘게 다져 키친타월로 물기를 제거하고,크루아상은 반으로 갈라 중간 불로 달군 마른 팬에 안쪽을 노릇하게 구워 한 김 식히고,스프레드를 만들고,스프레드에 다진 달걀, 양파, 피클을 넣고 고루 섞어 달걀 샐러드를 만들고,크루아상 안쪽에 치커리를 깔고 달걀 샐러드를 넉넉히 얹어 마무리."
에그인 홀버거,"['양파', '토마토', '양상추', '다진 소고기', '햄버거빵', '달걀', '체다치즈', '마요네즈', '소금', '후춧가루', '버터']","양파와 토마토는 0.5cm 두께로 모양대로 썰고, 양상추는 한입 크기로 찢고,볼에 다진 소고기와 소금스리라차마요를 만들고,중간 불로 달군 팬에 버터중간 불로 달군 같은 팬에 패티를 앞뒤로 5분간 굽고,패티 가운데에 달걀을 넣고 뚜껑을 닫아 중약 불로 5분간 구워 꺼내고,햄버거빵→스리라차마요→양상추→양파→ 체다치즈→토마토→패티→스리라차마요 →햄버거빵 순으로 올려 마무리."
에그슬럿버거,"['햄버거빵', '달걀물', '양파', '파슬리가루', '버터', '생크림', '소금', '후춧가루', '설탕']","양파는 채 썰어 중간 불로 달군 팬에 버터중간 불로 달군 마른 팬에 햄버거빵을 3~5분간 노릇하게 구워 꺼내고,약한 불로 달군 냄비에 달걀물과 버터달걀이 몽글몽글하게 익으면 불을 끄고 생크림스리라차 마요소스를 만들고,햄버거빵 → 스리라차 마요소스 → 볶은 양파 → 스크램블드 에그 →스리라차 마요소스 → 햄버거빵 순으로 얹어 마무리."
통식빵잼치즈토스트,"['크림치즈', '통식빵', '과일잼', '다진 마늘', '소금', '후춧가루', '파슬리가루', '버터']","크림치즈에 다진 마늘통식빵은 2.5cm 간격으로 깊게 칼집을 넣고,칼집 사이사이에 과일잼과 크림치즈를 듬성듬성 채우고,버터를 식빵 표면에 얇게 고루 펴 바르고,180℃로 예열한 오븐이나 토스트기에 넣고 10~13분 정도 노릇한 색이 날 때까지 구워 마무리."
코코넛 프렌치 토스트,"['통식빵', '달걀', '우유', '코코넛슬라이스', '설탕']","통식빵을 도톰하게 썰고,달걀과 우유, 설탕을 섞고,식빵을 달걀물에 담가 적시고식빵을 사선으로 세워 여분의 달걀물을 덜어낸 뒤 코코넛슬라이스를 고루 묻히고,중간 불로 달군 팬에 식용유"
제육볶음 토스트,"['양파', '돼지고기', '식빵', '슬라이스 치즈', '대파', '참깨', '설탕']","파는 굵게 채 썰고, 대파는 어슷 썰고,돼지고기는 한입 크기로 찢어 양념장에 버무리고,중간 불로 달군 팬에 식용유양념장에 버무린 돼지고기를 넣어 4분간 볶아 꺼내고,간 불로 달군 마른 팬에 식빵을 앞뒤로 2분간 굽고,구운 식빵 위에 슬라이스 치즈, 상추, 제육볶음을 올리고 참깨를 뿌려 마무리."
후르츠 산도,"['식빵', '딸기', '키위', '황도', '설탕']","식빵은 테두리를 잘라내고,과일은 먹기 좋게 썰고,생크림 재료를 핸드믹서로 단단하게 휘핑하고,식빵 위에 생크림→과일→생크림 순으로 얹은 뒤 식빵으로 덮어 마무리."
어니언 에그 샌드위치,"['양파', '달걀', '베이컨', '햄버거빵', '꿀', '우유', '감칠맛 미원', '후춧가루']","양파는 얇게 채 썰어 중간 불로 달군 팬에 감칠맛 미원볶은 양파는 꿀달걀은 우유와 감칠맛 미원중간 불로 달군 팬에 베이컨을 앞뒤로 2분간 구워 반으로 썰고, 같은 팬에 햄버거빵을 1분간 구워 꺼내고,중간 불로 달군 팬에 식용유구운 햄버거빵에 어니언 스프레드를 바르고 스크램블드 에그 → 베이컨 → 햄버거빵 순으로 쌓아 마무리."
햄치즈 크루아상 샌드위치,"['양파', '슬라이스 햄', '크루아상', '2개)', '달걀', '슬라이스 체더치즈', '소금', '후춧가루']","양파는 곱게 채 썰고, 햄은 반으로 접어 준비하고,크루아상은 반 가르고,센 불로 달군 팬에 식용유달걀은 고루 풀어 양념한 뒤 양파를 볶은 팬에 넣고 제어가며 부드럽게 익혀 스크램블드 에그를 만들고,크루아상 속에 슬라이스 햄, 체더치즈,스크램블드 에그를 올려 마무리."
칠리소스 핫도그 샌드위치,"['핫도그빵', '존슨빌 소시지', '슈레드 치즈', '청양고추', '다진 양파', '다진 마늘', '칠리파우더', '토마토 페이스트', '월계수잎', '소금', '설탕', '후춧가루', '베이크드빈']","청양고추는 씨를 빼고 잘게 다지고,중간 불로 달군 팬에 올리브유다진 청양고추, 칠리파우더물핫도그빵은 반으로 갈라 중약 불로 달군 마른 팬에 빵 안쪽 면을 올려 30~40초간 굽고,소시지는 끓는 물핫도그빵에 소시지를 넣고 칠리소스를 넉넉히 얹은 뒤 슈레드 치즈를 뿌려 마무리."
훈제연어 베이글샌드위치,"['사과', '적양파', '베이글', '슬라이스 훈제연어', '프리세', '루꼴라', '케이퍼', '크림치즈']","사과는 껍질째 반달 모양으로 얇게 썰고, 적양파는 곱게 채 썰고, 프리세는 한입 크기로 썰고,크림치즈 스프레드를 만들고,베이글은 반으로 갈라 안쪽 면에 크림치즈 스프레드를 바르고,프리세, 루꼴라 → 사과 → 적양파 → 훈제연어를 얹고케이퍼를 고르게 뿌리고 남은 베이글로 덮고,그릇에 담아 마무리."
반미 샌드위치,"['당근', '무', '오이', '반미빵', '삼겹살', '설탕', '소금', '식초', '설탕', '설탕', '설탕', '고수']","당근과 무는 채칼로 5~6cm 길이로 채 썬 뒤 절임물에 담가 30분간 절여 물기를 빼고,오이는 어슷 썰고, 고수는 3~4cm로 길이로 썰고, 삼겹살은 2cm 폭으로 썰고,중간 불로 달군 팬에 삼겹살을 앞뒤로 노릇하게 구운 뒤 고기 양념장을 넣어 조리듯 볶고,반미빵은 반으로 갈라 안쪽에 스리라차 마요소스를 고루 바르고물기 뺀 무와 당근 피클, 볶은 삼겹살을 올린 뒤 오이와 고수를 빵 사이에 끼우고,마늘소스와 스리라차 마요소스, 고수를 취향에 따라 곁들여 마무리."
커스터드 생과일샌드,"['바나나', '딸기', '식빵', '청포도', '생크림', '커스터드 크림']","바나나는 껍질을 벗긴 뒤 5cm 길이로 자르고, 딸기는 꼭지를 떼고식빵의 가장자리를 잘라내고,볼에 생크림을 넣어 휘핑한 뒤 커스터드 크림을 넣어 섞고,랩을 깔고 식빵→크림→과일→크림→식빵 순으로 올려 랩으로 꽁꽁 감싸 냉장실에 30분간 굳히고,냉장실에서 꺼낸 뒤 2등분하고 그릇에 담아 마무리."
당근절임 오픈샌드위치,"['당근', '통밀빵', '크림치즈', '소금', '레몬즙', '홀그레인 머스터드', '꿀', '올리브유', '후춧가루']","당근은 얇게 채 썰고,양념을 만들고,채 썬 당근에 양념을 버무려 5분간 절이고,통밀빵은 2cm 두께로 썰고,통밀빵 위에 크림치즈"
불고기샌드위치,"['쇠고기 불고기용', '샐러드채소', '토마토', '양파', '바게트', '또는 치아바타 2개)', '피망', '슬라이스 체다치즈', '설탕', '간장', '청주', '다진 마늘', '참기름', '후춧가루', '마요네즈', '스위트칠리소스']","쇠고기는 키친타월에 밭쳐 핏물을 제거한 뒤 먹기 좋게 2~3등분해 고기 양념에 버무려 10분간 두고,샐러드채소는 굵게 채 썰고, 토마토는 0.5cm 두께로 썰어 반으로 자르고, 양파와 피망은 곱게 채 썰고, 슬라이스 체다치즈는 반 자르고,센 불로 달군 팬에 식용유빵은 길게 반으로 칼집을 넣어 벌린 뒤 슬라이스 체다치즈를 올리고,채소와 불고기를 채운 뒤 마요네즈와 스위트칠리소스를 고루 뿌리고 반으로 접어 먹기 좋게 썰어 마무리."
냉이불고기미니버거,"['토마토', '오이피클', '슬라이스 체다치즈', '모닝빵', '마요네즈', '다진 쇠고기', '냉이', '양파', '빵가루', '설탕']","쇠고기는 키친타월에 밭쳐 핏물을 빼고,토마토와 오이피클은 0.5cm 두께로 납작 썰고, 치즈는 대각선으로 반 자르고, 냉이와 양파는 다지고,볼에 패티 재료와 양념을 넣어 치댄 뒤 4등분해 동그랗게 빚고,중간 불로 달군 팬에 식용유중약 불로 줄여 속까지 익으면 불을 끈 뒤 치즈를 얹고,반으로 자른 빵 안쪽에 마요네즈"
감자채볶음 샌드위치,"['달걀', '감자채볶음', '식빵', '양배추', '슬라이스 치즈', '케첩', '마요네즈', '버터', '설탕']","달걀은 고루 풀어 감자채볶음과 섞고,양배추는 얇게 채 썰어 찬물채 썬 양배추에 케첩중간 불로 달군 팬에 버터달걀물을 동그랗게 올려 앞뒤로 3분간 구워 꺼내고,식빵→슬라이스 치즈→양배추→ 달걀부침→설탕"
딸기잼 증편,"['증편', '딸기', '우유', '버터', '설탕', '레몬즙']","증편은 한입 크기로 썰고,중간 불로 달군 팬에 버터볼에 딸기와 설탕딸기는 포크로 으깨고,그릇에 구운 증편을 넣고 우유를 부은 뒤 딸기잼"
야키잡채빵,"['핫도그빵', '잡채', '원형 단무지', '김가루', '통조림 옥수수', '마요네즈', '식초']","단무지는 곱게 채 썰고,믹서에 옥수수 마요소스 재료를 넣어 곱게 갈고,약한 불로 달군 팬에 핫도그빵의 안쪽 면을 2분간 노릇하게 구워 꺼내고,같은 팬에 식용유빵 안쪽 면에 옥수수 마요소스를 바른 뒤 볶은 잡채 → 채 썬 단무지 순으로 올리고,김가루를 뿌리고 빵으로 덮어 마무리."
언위치,"['양상추', '적양파', '토마토', '다진 소고기', '다진 돼지고기', '달걀', '케일', '베이컨', '소금', '후춧가루', '마요네즈', '허니머스터드']","양상추와 케일은 깨끗이 씻어 키친타월로 물기를 제거하고, 적양파와 토마토는 모양대로 도톰하게 썰고,다진 소고기와 돼지고기는 양념해 여러 번 치댄 뒤 1.5cm 두께로 패티를 만들고,중간 불로 달군 팬에 식용유같은 팬에 패티를 올려 앞뒤로 노릇하게 3분간 구운 뒤 약한 불로 줄여 뚜껑을 덮고 10분간 익히고,랩을 넓게 펼친 뒤 양상추 → 케일 → 패티 → 달걀프라이 → 베이컨 → 적양파 → 토마토 순으로 올리고,소스를 바른 뒤 케일 → 양상추 순으로 올리고 랩으로 꽁꽁 감싸 마무리."
불고기샌드위치,"['쇠고기 불고기용', '양상추', '양파', '샌드위치용 빵', '청주', '토마토', '슬라이스 치즈', '설탕', '마요네즈']","쇠고기는 키친타월을 밭친 뒤 청주양상추는 굵게 채 썰고, 양파는 곱게 채 썰어 찬물에 헹구고, 토마토는 납작하게 썰고, 슬라이스 치즈는 반으로 자르고,팬에 식용유빵을 반으로 갈라 소스를 펴 바르고,치즈 → 양상추 → 토마토 → 불고기 → 양파 순서로 올리고,빵을 접어 유산지로 지그시 눌러가며 감싸 마무리."
오픈 햄버거,"['양파', '다진 쇠고기', '다진 돼지고기', '토마토', '달걀', '슬라이스 치즈', '소금', '후춧가루', '돈가스소스', '케첩']","양파는 링 모양을 살려 채 썰고, 토마토는 동그란 모양을 살려 도톰하게 썰고,다진 고기는 키친타월에 밭쳐 핏물을 제거한 뒤 소금, 후춧가루를 넣고 치대 반으로 나눠 둥글 납작하게 빚고,중간 불로 달군 팬에 식용유식용유팬에 식용유구운 패티 → 슬라이스 치즈 →볶은 양파→ 토마토 → 달걀 프라이 순으로 올려 마무리."
모닝빵감자샌드위치,"['모닝빵', '맛살감자샐러드', '']","모닝빵은 깊게 칼집을 넣고,모닝빵은 깊게 칼집을 넣고 마무리."
버섯볶음 모닝머핀,"['맛타리버섯', '잉글리시 머핀', '달걀', '슈레드 모차렐라치즈', '데리야키소스', '레몬즙']","소스를 만들고,맛타리버섯은 결대로 찢어 짧게 자르고,잉글리시 머핀은 반 가른 뒤 마른 팬에 노릇하게 구워 꺼내고,달걀프라이를 만들고,센 불로 달군 마른 팬에 맛타리버섯을 살짝 볶다가 데리야키소스잉글리시 머핀에 소스를 펴 바른 뒤 버섯 → 치즈 → 달걀 순으로 올려 마무리."
허니쪽파브레드,"['통밀빵', '슈레드 모차렐라치즈', '쪽파', '버터', '꿀']","쪽파는 송송 썰고,통밀빵은 바닥 부분을 1cm만 남기고 칼집을 넣고,버터는 전자레인지에 20초 정도 돌려 반쯤 녹인 뒤 꿀과 쪽파를 넣어 섞고,빵 칼집 사이에 소스를 고루 바르고,칼집 사이에 모차렐라치즈를 넣고 전자레인지에 3~4분간 돌려 마무리."
돈가스샐러드토스트,"['두 가지 색 파프리카', '식빵', '돈가스', '돈가스소스', '마요네즈', '양파', '식초']","파프리카와 양파는 곱게 채 썰어 드레싱에 버무리고,마른 팬에 식빵은 앞뒤로 노릇하게 토스트해 꺼내고,식용유를 자작하게 두른 뒤 돈가스를 올려 앞뒤로 노릇하게 구워 꺼내고,식빵돈가스소스 바른 식빵에 돈가스, 파프리카샐러드 순서로 올린 뒤 마요네즈를 바른 식빵으로 덮고 지그시 눌러 마무리."
시금치오믈렛샌드위치,"['시금치', '생모차렐라치즈', '달걀', '우유', '버터', '식빵', '허니머스터드', '소금', '후춧가루', '올리브유']","시금치는 뿌리만 자르고 깨끗이 씻어 체에 밭치고, 모차렐라치즈는 얇게 썰고, 달걀은 우유, 소금, 후춧가루를 섞어 체에 거르고,중간 불로 달군 팬에 올리브유중약 불로 달군 팬에 식용유반정도 익으면 달걀을 반으로 접고 속까지 익으면 반으로 썰고,식빵에 허니머스터드를 바른뒤 시금치→달걀→모차렐라치즈를 올리고 식빵을 덮어 지그시 누른 뒤 반으로 썰어 마무리."
커피러스크,"['식빵', '인스턴트커피', '설탕', '포도씨유', '슬라이스 아몬드']","식빵은 먹기 좋게 썰고,인스턴트커피빵에 커피소스를 발라 팬에 올린 뒤 190°C로 예열한 오븐에서 5~6분간 구워 살짝 식혀 마무리."
김치브루스게타,"['양송이버섯', '애호박', '김치', '마늘바게트', '토마토소스', '가지', '마늘', '어린잎채소', '올리브유', '설탕', '후춧가루', '파슬리가루']","양송이버섯과 애호박, 가지, 김치는 작게 썰고, 마늘은 얇게 썰고,올리브유팬에 올리브유채소가 반 이상 익으면 토마토소스구운 빵 위에 볶은 채소와 어린잎채소를 올려 마무리."
코울슬로버거,"['양배추', '당근', '치아바타', '칵테일새우', '설탕', '소금', '후춧가루', '식초', '마요네즈', '올리브유', '다진 마늘', '소금', '후춧가루']","양배추와 당근은 얇게 채 썰고,코울슬로 드레싱을 만들고,채 썬 양배추와 당근은 코울슬로 드레싱에 버무리고,달군 팬에 올리브유반으로 가른 치아바타에 코울슬로 샐러드와 볶은 새우를 함께 넣어 마무리."
핫치킨샌드위치,"['양상추', '닭가슴살', '치아바타', '얇게 썬 토마토', '양파', '베이컨', '소금', '후춧가루', '청주', '스위트칠리소스', '핫소스', '마요네즈']","양파는 채 썰고, 베이컨은 반으로 가르고, 양상추는 큼직한 것으로 준비하고,닭가슴살은 0.5cm 두께로 넓게 저며 썰어 밑간에 버무리고.치아바타를 반으로 갈라 마른 팬에 살짝 구워 꺼낸 뒤 식용유식용유중간 불로 줄이고 칠리소스를 부어 물기 없이 조려 꺼내고,빵 안쪽에 머스터드소스를 펴 바른 뒤 양상추 → 토마토 → 닭고기 → 베이컨 순으로 올리고 남은 빵을 덮어 지그시 눌러 마무리."
BBQ 떡갈비버거,"['햄버거빵', '양상추', '양파', '시판 떡갈비', '토마토', '달걀', '슬라이스 체다치즈', '마요네즈', '우스터소스']","바비큐소스를 팬에 넣고 약한 불에서 끓어오르면 1~2분간 더 끓이고,마른 팬에 햄버거빵을 살짝 구워 꺼내고,양상추는 먹기 좋은 크기로 뜯고, 양파와 토마토는 동그랗게 썰고,식용유빵 안쪽에 마요네즈를 바르고,빵에 양상추 → 떡갈비 → 바비큐소스 → 슬라이스 체다치즈 → 토마토 → 양파 → 달걀프라이 순으로 올린 뒤 남은 빵으로 덮어 마무리."
크림치즈 과일샌드위치,"['크림치즈', '플레인 요구르트', '딸기', '샌드위치용 식빵', '통조림 옥수수', '블루베리']","볼에 크림치즈와 플레인 요구르트를 넣어 거품기로 덩어리가 없도록 섞고,딸기는 꼭지를 제거한 뒤 반으로 자르고,크림치즈요구르트에 딸기, 통조림 옥수수, 블루베리를 넣어 살살 섞고,식빵 위에 과일과 버무린 크림치즈요구르트를 고르게 펴 올리고,남은 식빵을 얹어 살짝 누른 뒤 먹기 좋게 4등분해 마무리."
치즈토스트,"['식빵', '땅콩버터', '슬라이드 체다치즈', '통조림 옥수수']",식빵통조림 옥수수
크로크마담,"['잉글리시머핀', '슬라이스 햄', '슬라이스 체다치즈', '슈레드 모차렐라치즈', '달걀', '파르메산 치즈가루', '버터', '밀가루', '우유', '소금', '후춧가루']","잉글리시머핀은 반으로 갈라 마른 팬에 살짝 굽고,팬에 버터루에 우유를 2~3번에 나눠 붓고 파르메산 치즈가루를 넣어 덩어리 없이 풀고 걸쭉해지면 소금, 후춧가루로 간해 베샤멜소스를 만들고,빵 위에 햄 → 체다치즈 → 베샤멜소스190℃로 예열한 오븐에서 노릇해질 때까지 7~10분 정도 굽고,식용유"
리코타치즈토스트,"['리코타치즈 재료\n우유', '생크림', '레몬즙', '식초', '소금', '식빵', '리코타치즈', '건포도', '딸기잼', '오렌지']","우유와 생크림을 냄비에 붓고 가장자리에 기포가 올라올 때까지 약한 불로 데운 뒤 레몬즙20분간 그대로 두고 몽글몽글하게 덩어리가 생기면 한 번 저어 섞은 뒤 면포에 밭쳐 물기를 빼고,2시간 뒤 면포 위에 남은 치즈를 긁어 마무리.호두는 굵게 다지고, 오렌지는 껍질을 벗겨 먹기 좋게 썰고,식빵을 마른 팬에 구워 식빵호두, 건포도, 딸기잼, 오렌지"
토마토파니니,"['토마토', '식빵', '슈레드 모차렐라치즈', '닭가슴살', '마요네즈', '케첩', '소금', '후춧가루']","닭가슴살은 끓는 물에 삶거나 찜기에 쪄서 결대로 찢고,양념을 넣어 버무리고,토마토는 얇게 썰어 키친타월에 올려 물기를 제거하고,마른 팬에 식빵식빵에 모차렐라치즈 → 토마토 → 닭가슴살 → 모차렐라치즈 순으로 올린 뒤 식빵을 덮고,치즈가 녹을 때까지 지그시 눌러가며 앞뒤로 노릇하게 구운 뒤 반으로 썰어 마무리."
닭안심 토르티야랩,"['닭안심', '양상추', '파프리카', '토르티야', '허브가루', '허니머스터드']","닭안심은 길게 2~3등분한 뒤 닭 밑간에 버무리고, 양상추와 파프리카는 굵게 채 썰고,마른 팬에 토르티야를 앞뒤로 살짝 구워 건지고,마른 팬에 닭안심을 올려 노릇하게 구워 건지고,구운 토르티야"
크림 오픈 샌드위치,"['양파', '느타리버섯', '닭가슴살', '식빵', '생크림', '우유', '파슬리가루', '소금', '후춧가루']","양파식빵은 마른 팬에 앞뒤로 굽고,팬에 식용유생크림구운 식빵 위에 닭가슴살 버섯 크림을 곁들여 마무리."
땅콩버터샌드위치,"['식빵', '딸기잼', '땅콩', '소금', '맛술', '식초', '포도씨유', '꿀']","땅콩은 마른 팬에 볶아 껍질을 벗기고,믹서에 땅콩을 2~3번에 나눠 넣어 곱게 갈고,소금식빵은 마른 팬에 앞뒤로 노릇하게 굽고,식빵에 땅콩버터땅콩버터와 잼 바른 면이 맞닿게 샌드해 마무리."
짜장핫도그,"['단무지', '짜장라면', '핫도그빵', '청양고추', '마요네즈']","청양고추는 씨를 제거해 곱게 다지고, 단무지도 곱게 다지고,물을 넉넉히 끓여 면을 삶고 물을 조금만 남기고 따라낸 뒤 수프와 청양고추를 넣어 국물없이 조리고,마른 팬에 핫도그빵을 데우고,빵 안쪽에 마요네즈짜장라면과 다진 단무지를 올리고 지그시 눌러 마무리."
카스텔라 샌드위치,"['양배추', '달걀', '카스텔라', '당근', '케첩', '마요네즈']","양배추와 당근은 곱게 채 썰고,식용유볼에 양념과 채 썬 양배추, 당근을 넣어 버무리고,카스텔라는 5cm 두께로 썬 뒤 중앙에 깊게 칼집을 넣고,카스텔라 칼집 사이에 달걀프라이"
감자미니피자,"['감자', '파프리카', '슈레드 모차렐라치즈', '토마토 스파게티소스', '통조림 옥수수', '소금']","감자는 껍질을 벗겨 얇게 썬 뒤 끓는 물에 소금파프리카는 곱게 다지고,옥수수는 체에 밭쳐 물기를 제거하고,식용유파프리카와 옥수수를 올리고 약한 불에서 치즈가 녹을 정도로 익혀 마무리."
프렌치토스트카나페,"['식빵', '바나나', '마른 크랜베리', '달걀', '우유', '소금', '꿀']","식빵은 테두리를 잘라낸 뒤 4등분하고바나나와 크랜베리는 굵게 다지고,달걀은 소금바나나와 크랜베리에 꿀식빵은 달걀물에 적셔 식용유프렌치토스트에 바나나조림을 올려 마무리."
수수부꾸미샌드,"['수수가루', '찹쌀가루', '설탕', '다진 땅콩', '딸기잼']","수수가루와 찹쌀가루는 섞고,설탕다진 땅콩과 딸기잼반죽을 16등분하여 둥글납작하게 빚은 뒤 식용유구운 수수찹쌀떡에 소를 발라 샌드해 마무리."
딸기토스트,"['식빵', '딸기', '크림치즈', '꿀', '슬라이스 아몬드']","식빵마른 팬에 식빵딸기는 꼭지를 제거한 뒤 세로로 3등분하고,구멍 내지 않은 식빵"
와사비크림 피시버거,"['대구살', '오이', '토마토', '양상추', '호밀빵', '청주', '소금', '후춧가루', '소금', '올리브유', '양파', '생크림', '설탕', '고추냉이', '소금', '후춧가루']","대구살은 굵고 길게 썰어 밑간해 10분간 두고,오이는 얇게 썰어 소금토마토는 4조각으로 얇게 썰고, 양상추는 크게 뜯고,팬에 올리브유팬에 올리브유약한 불에 살짝 구운 호밀빵 위에 양상추 → 구운 대구살 → 와사비크림소스 → 토마토 → 절인 오이 순으로 올린 뒤 빵으로 덮어 마무리."
고르곤졸라버거,"['느타리버섯', '양파', '치커리', '패티', '햄버거빵', '버터', '시판 바질페스토', '생크림', '고르곤졸라치즈', '소금', '후춧가루', '간장', '올리고당']","느타리버섯은 밑동을 제거해 가닥가닥 뜯고, 양파는 곱게 채 썰고, 치커리는 먹기 좋은 길이로 자르고,팬에 생크림을 살짝 끓여 고르곤졸라치즈식용유버터빵에 패티 → 볶은 버섯 → 고르곤졸라크림소스 → 치커리 순으로 올린 뒤 빵으로 덮어 마무리."
어니언버거,"['토마토', '양상추', '햄버거빵', '패티', '슬라이스 체다치즈', '양파', '밀가루', '달걀', '빵가루', '소금', '후춧가루', '양파', '피클', '크림치즈', '마요네즈', '후춧가루', '버터', '시판 바비큐소스']","토마토는 둥근 모양을 살려 도톰하게 썰고, 양상추는 큼직하게 뜯고,어니언링 양파다진 양파는 식용유링 모양의 양파는 밀가루 → 달걀물 → 빵가루 순으로 튀김옷을 입혀 180℃로 달군 식용유에 노릇하게 튀기고,버터빵에 치즈 → 구운 패티 → 바비큐소스"
해시브라운 버거,"['햄버거빵', '패티', '달걀', '베이컨', '슬라이스 체다치즈', '버터', '감자', '소금', '녹말가루', '후춧가루', '마요네즈', '케첩']","감자는 껍질을 벗기고 잘게 다져 볼에 물약한 불로 달군 팬에 버터빚은 감자는 팬에 식용유패티도 노릇하게 구워 기름기를 빼고,팬을 키친타월로 닦은 뒤 식용유빵 안쪽에 마요네즈를 바르고 해시브라운 → 패티 → 치즈 → 베이컨 → 케첩 → 달걀프라이 순으로 올린 뒤 빵을 얹어 마무리."
패티,"['다진 쇠고기', '다진 돼지고기', '양파', '청주', '소금', '후춧가루']","쇠고기와 돼지고기는 청주양파는 다져 식용유볼에 고기와 볶은 양파, 소금반으로 나눠 둥글납작하게 빚어 마무리."
