title	ingredients	recipe
쇠고기우거지된장국	"['쇠고기 국거리용', '삶은 우거지', '국물용 멸치', '청주', '참기름', '소금', '고춧가루']"	"쇠고기는 작게 썰어 키친타월에 밭친 뒤 청주삶은 우거지는 물기를 짜고 2~3등분한 뒤 양념장에 버무리고,냄비에 국물용 멸치와 물냄비에 참기름다시 끓어오르면 우거지를 넣고 중간 불로 줄여 10분 정도 더 끓인 뒤 소금으로 간을 맞춰 마무리."
떡산적	"['대파 흰 부분', '떡볶이떡', '시판 떡갈비', '간장', '참기름', '소금', '참기름']"	"대파는 떡과 같은 길이로 썬 뒤 길게 반 가르고,시판 떡갈비도 떡과 비슷한 크기로 썰고,떡과 대파는 각각 밑간에 버무려 10분간 두고,나무꼬치에 떡→ 대파 → 떡갈비 → 대파 → 떡 순으로 꽂고,중간 불로 달군 팬에 식용유"
단호박김치전	"['단호박', '김치', '김칫국물', '부침가루', '식용유', '양파', '간장']"	"단호박은 속씨와 껍질을 제거한 뒤 큼직하게 썰고,물양파는 곱게 채 썰고, 김치는 한입 크기로 썰고,단호박 간 것에 김칫국물김치와 양파를 넣어 한 번 더 섞고,센 불로 달군 팬에 식용유"
돼지고기짜글이	"['돼지고기 목살', '대파', '양파', '감자', '고춧가루']"	"돼지고기는 한입 크기로 썰고 양념장에 버무려 30분간 재우고,대파는 송송 썰고, 양파와 감자는 한입 크기로 썰고,냄비에 식용유감자가 반투명해지면 양념한 돼지고기를 넣고 물끓어오르면 중약 불로 줄여 양파를 넣고 10분간 더 끓인 뒤 대파를 넣고 한 번 더 끓여 마무리."
마늘모래집볶음	"['닭모래집', '밀가루', '마늘', '우유', '청양고추', '붉은고추', '청주', '간장', '다진 생강', '소금', '후춧가루', '통깨']"	"닭모래집은 밀가루마늘은 얇게 썰고, 고추는 송송 썰고,끓는 물에 청주팬에 식용유노릇하게 익기 시작하면 간장"
간장꿀떡볶이	"['조랭이떡', '검은깨', '간장', '꿀', '참기름']"	달군 팬에 식용유노릇하게 익으면 간장간이 배면 꿀참기름
도라지채소튀김	"['도라지', '고구마', '튀김가루', '애호박', '당근', '소금']"	"도라지는 채 썰어 소금고구마는 깨끗이 씻어 껍질째 곱게 채 썰고, 애호박은 돌려 깎아 속씨를 제거한 뒤 곱게 채 썰고, 당근도 곱게 채 썰고,고구마는 물에 여러 번 헹궈 전분기를 제거한 뒤 물기를 닦고,볼에 튀김가루180°C로 달군 식용유"
닭갈비	"['닭다리살', '양파', '대파', '양배추', '깻잎', '고구마', '설탕', '청주', '밥', '송송 썬 김치', '참기름', '김가루']"	"양념장을 만들고, 닭고기는 한입 크기로 썰어 밑간해 10분간 두고,고구마는 납작하게 썰고, 양파는 채 썰고, 대파는 어슷 썰고,양배추와 깻잎은 굵게 채 썰고,양념장고기가 반쯤 익으면 채소와 양념장남은 양념에 볶음밥 재료와 양념장"
칠리새우	"['새우', '마늘', '생강', '대파 흰 부분', '통조림 완두콩', '생강', '청주', '후춧가루', '녹말가루', '달걀흰자', '청주', '두반장', '설탕']"	"새우는 꼬리만 남기고 껍질을 제거해 씻은 뒤 물기를 없애 밑간하고,달걀흰자170℃로 달군 식용유에 바삭하게 튀긴 뒤 키친타월에 올려 기름기를 빼고,마늘과 생강은 얇게 썰고, 대파는 반 가른 뒤 팬에 식용유청주튀긴 새우를 넣고 버무려 마무리."
토마토찜닭	"['닭', '토마토', '양파', '마늘', '청양고추', '소금']"	"닭은 먹기 좋게 토막 내 밑간에 버무려 냉장실에 20분간 두고,토마토는 아래에 열십자양파는 큼직하게 썰고, 마늘은 얇게 썰고, 청양고추는 송송 썰고,달군 팬에 올리브유올리브유닭을 넣고 중간 불로 10분간 조린 뒤 소금, 후춧가루로 간을 맞춰 마무리."
프렌치토마토	"['토마토', '밀가루', '달걀', '빵가루', '소금', '식초']"	"토마토는 도톰하게 썰고 키친타월에 올려 수분을 살짝 제거하고,밀가루 → 달걀물 → 빵가루 순으로 튀김옷을 입히고,180℃로 달군 식용유소스를 곁들여 마무리."
삼치양념찜	"['삼치', '양파', '생강', '대파 흰 부분', '고춧가루', '청주']"	"양파와 생강은 채 썰고,대파는 곱게 채 썰고 찬물에 담가 매운맛을 제거하고, 양념장을 만들고,삼치는 머리와 꼬리, 지느러미, 내장을 제거한 뒤 큼직하게 토막 내 X자로 칼집을 넣고,김이 오른 찜기에 젖은 면포를 깔고 삼치를 넣은 뒤 양파와 생강을 올리고 청주찐 삼치에 대파 채를 올리고 양념장을 곁들여 마무리."
쇠고기꼬치구이	"['쇠고기 너비아니', '통조림 파인애플링', '방울토마토', '브로콜리', '소금', '후춧가루']"	"너비아니는 한입 크기로 썰고, 파인애플도 같은 크기로 썰고,방울토마토는 깨끗이 씻어 준비하고,브로콜리는 한입 크기로 썰어 끓는 물에 소금을 넣고 1분간 데쳐 찬물에 헹구고,꼬치에 방울토마토, 산적, 파인애플, 브로콜리를 끼우고,팬에 꼬치를 올리고 소금, 후춧가루를 뿌려가며 노릇하게 구워 마무리."
교자	"['당면', '배추', '두부', '부추', '만두피', '소금', '다진 파', '다진 마늘', '참기름', '소금', '후춧가루']"	"당면은 30분 정도 물에 불린 뒤 끓는 물에 삶아 건지고,배추는 굵게 다져 소금달군 팬에 식용유두부는 으깨 물기를 제거하고, 부추와 당면은 송송 썰고,두부와 배추, 당면, 부추를 소 양념에 버무리고,만두피에 소를 넣고 빚어 식용유노릇하게 구운 뒤 물"
방울토마토발사믹절임	"['방울토마토', '양파', '파프리카', '설탕']"	"방울토마토는 꼭지를 떼고 윗부분에 십자끓는 물에 방울토마토를 살짝 데친 뒤 찬물에 헹궈 껍질을 벗기고,양파와 파프리카는 굵게 다지고,발사믹소스를 만들고,볼에 방울토마토와 다진 양파, 파프리카를 담고 발사믹소스를 뿌린 뒤 냉장실에서 하루 정도 재워 마무리."
검은콩녹차비스코티	"['박력분', '베이킹파우더', '무염버터', '설탕', '소금', '달걀', '녹차가루', '삶은 서리태']"	"박력분과 녹차가루, 베이킹파우더를 섞어 체에 내리고,버터와 설탕, 소금을 거품기로 섞고,버터를 덩어리 없이 푼 뒤 달걀을 1개씩 넣어 섞고,체 친 가루를 넣고 마른 가루가 보이지 않을 때까지 섞다가 삶은 서리태를 넣어 가볍게 섞고,반죽을 2cm 두께로 납작하게 빚어 170℃로 예열한 오븐에 30분 동안 굽고,한 김 식혀 1.5cm 두께로 썰고,자른 반죽을 단면이 보이도록 오븐팬에 올린 뒤 170℃로 예열한 오븐에서 15분 정도 더 구워 마무리."
삼겹살파전	"['쪽파', '부침가루', '대패삼겹살', '붉은고추', '달걀']"	"쪽파는 손질해 같은 길이로 끝을 정리하고,붉은고추는 어슷 썰고,부침가루중간 불로 달군 팬에 식용유바닥이 익으면 뒤집어 대패삼겹살과 붉은고추를 올리고 달걀물을 부어 한 번 더 뒤집어 노릇하게 익혀 마무리."
데리야키 오징어 모래집볶음	"['닭모래집', '밀가루', '마늘', '양파', '우유', '두 가지 색 피망', '청주', '다진 마늘', '다진 생강', '후춧가루', '설탕']"	"닭모래집은 밀가루오징어는 내장과 입, 눈을 제거해 안쪽에 칼집을 넣고 먹기 좋은 크기로 썬 뒤 밑간하고,마늘은 얇게 썰고, 양파와 피망은 한입 크기로 썰고, 데리야키소스를 만들고,센 불로 달군 팬에 식용유오징어와 모래집이 반쯤 익으면 중간 불로 줄여 피망을 넣어 볶다가 데리야키소스를 넣고 재빨리 섞어가며 볶아 마무리."
오도독뼈 주먹밥	"['양파', '오도독뼈', '깻잎', '김치', '설탕', '밥', '김가루', '참기름', '통깨']"	"양파와 깻잎, 김치는 굵게 다지고,오도독뼈는 굵게 다져 키친타월에 올려 핏물을 제거한 뒤 양념장에 버무리고,중간 불로 달군 팬에 식용유고기가 반쯤 익으면 다진 양파와 깻잎, 김치를 넣고 볶아 완전히 익히고,밥"
치즈왕달걀말이	"['슬라이스 체다치즈', '당근', '달걀', '청양고추', '케첩', '마요네즈', '맛술', '소금', '후춧가루']"	"슬라이스 체다치즈는 작게 썰고, 씨를 제거한 청양고추와 당근은 곱게 다지고,볼에 달걀과 양념을 넣고 섞은 뒤 다진 청양고추, 당근을 넣어 섞고,중간 불로 달군 팬에 식용유치즈를 올린 쪽부터 조금씩 접어 말고, 속까지 익으면 남은 달걀물을 붓고 이어 말아가며 익히고,한 김 식힌 뒤 먹기 좋은 크기로 썰고 케첩과 마요네즈를 뿌려 마무리."
연근칩	"['연근', '소금', '']"	"연근은 얇게 썰고,끓는 물에 소금데친 연근은 차가운 물에 헹궈 물기를 제거하고,그릇에 담아 전자레인지에 2분간 돌리고 뒤집어 2분 더 돌린 뒤 식혀 마무리."
다시마튀각	"['다시마', '통후추', '설탕']"	"다시마는 젖은 행주로 닦아 1×15cm로 자르고,매듭 모양으로 묶고, 매듭 안쪽에 통후추를 넣고,170℃로 달군 식용유에 다시마를 바삭하게 튀기고,한 김 식힌 뒤 설탕"
창란젓볶음밥	"['창란젓', '밥', '김가루', '참기름', '통깨']"	"달군 팬에 식용유밥을 넣어 고루 섞어가며 조금 더 볶고,밥에 젓갈의 간이 고루 배면 참기름과 통깨를 넣어 살짝 더 볶고,그릇에 담은 뒤 김가루를 뿌려 마무리."
유자청돼지고기강정	"['돼지고기 등심', '양파', '피망', '붉은피망', '마늘', '청주', '다진 생강', '소금', '후춧가루', '간장', '튀김가루']"	"돼지고기는 한입 크기로 썰어 밑간에 10분간 재우고,유자청소스는 섞고,양파와 피망은 다지고, 마늘은 얇게 썰고,밑간한 돼지고기는 튀김옷을 입혀 170℃로 달군 식용유팬에 식용유유자청소스를 넣고 끓어오르면 2~3분간 조린 뒤 튀긴 돼지고기를 넣고 버무려 마무리."
어묵고추장떡	"['가마보꼬', '양파', '풋고추', '밀가루', '간장', '다진 마늘', '고추장', '된장']"	"어묵은 얇게 저며 5cm 길이로 채 썰고, 양파는 곱게 채 썰고, 풋고추는 길게 반 갈라 씨를 제거한 뒤 채 썰고,물센 불로 달군 팬에 식용유를 넉넉히 두르고 반죽을 올려 앞뒤로 노릇하게 구워 마무리."
대구단호박튀김	"['대구포', '단호박', '대파 흰 부분', '붉은고추', '청양고추', '소금', '후춧가루', '밀가루', '달걀물', '빵가루', '설탕']"	"대구포는 소금단호박은 껍질째 깨끗이 씻어 숟가락으로 씨를 뺀 뒤 C자 모양으로 썰고,대파는 곱게 채 썰어 찬물에 담갔다 건지고, 붉은고추와 청양고추는 송송 썰고,대구포와 단호박의 물기를 없앤 뒤 밀가루 → 달걀물 → 빵가루 순으로 옷을 입히고,170℃로 달군 식용유에 노릇하게 튀기고,튀긴 대구포와 단호박을 그릇에 담고 파채와 고추를 올린 뒤 먹기 직전 양념장을 뿌려 마무리."
생선회무침	"['양파', '오이', '미나리', '생선회', '깻잎', '청양고추', '설탕']"	"양파와 오이는 채 썰고, 미나리와 깻잎은 먹기 좋게 썰고, 청양고추는 어슷 썰고,양념장을 만들고,먹기 직전 생선회와 채소에 양념장을 넣고 버무려 마무리."
똥집튀김	"['닭모래집', '밀가루', '튀김가루', '우유', '소금', '후춧가루']"	"닭모래집은 밀가루닭모래집을 건져 물에 헹군 뒤 물기를 제거해 밑간에 버무리고,튀김가루모래집을 마른 튀김가루180℃로 예열한 식용유"
불닭 토르티야피자	"['닭안심', '양파', '토르티야', '슈레드 모차렐라치즈', '피망', '통조림 파인애플링', '청양 고춧가루']"	"닭안심은 작게 썰어 양념장에 버무리고, 양파와 피망은 잘게 다지고, 파인애플은 작게 썰고,팬에 식용유토르티야슈레드 모차렐라치즈"
카르보나라 라이스	"['양파', '청양고추', '느타리버섯', '우유', '밥', '슬라이스 체다치즈', '파르메산 치즈가루', '고춧가루', '소금', '후춧가루']"	"양파는 굵게 다지고, 청양고추는 길게 반 갈라 씨를 제거한 뒤 작게 썰고, 느타리버섯은 밑동을 제거해 가닥가닥 찢고,중간 불로 달군 팬에 올리브유우유와 청양고추를 넣어 끓이고,끓어오르면 밥을 넣어 섞고, 걸쭉해지면 체다치즈와 치즈가루약한 불로 줄여 소금"
마늘간장소스 윙&봉구이	"['닭날개', '닭봉', '마늘', '마른 고추', '고추기름', '청주', '소금', '다진 마늘', '후춧가루', '설탕', '간장', '맛술', '후춧가루', '물', '물엿']"	"닭날개와 닭봉은 깨끗이 헹군 뒤 물기를 제거하여 2~3번 칼집을 내고,밑간에 버무리고,오븐 팬에 식용유마늘과 마른 고추는 얇게 썰고,닭을 구울 동안 팬에 물엿을 제외한 소스 재료와 마늘, 마른 고추를 넣고 중간 불에서 끓어오르면 물엿을 넣어 1~2분간 더 끓이고 불을 끈 뒤 고추기름을 섞고,닭날개와 닭봉에 소스를 앞뒤로 바르고 200℃에서 10분 정도 노릇하게 구워 마무리."
그릴드치킨과 웨지감자	"['닭가슴살', '감자', '소금', '청주', '허브가루', '후춧가루', '스테이크소스', '케첩', '후춧가루', '버터', '파르메산 치즈가루', '소금']"	"닭가슴살은 밑간하고,달군 팬에 식용유닭을 구운 팬에 버터를 제외한 소스 재료를 끓인 뒤 버터구운 닭가슴살을 한입 크기로 썰고 소스를 곁들여 마무리.감자는 깨끗이 씻어 껍질째 웨지모양으로 썰고 찬물에 씻어 물기를 빼고,양념을 넣어 골고루 섞고,220℃로 예열한 오븐에 10~15분 정도 노릇하게 구운 뒤 파르메산 치즈가루를 뿌려 마무리."
돈말이	"['새송이버섯', '대파', '양파', '돼지고기 목살', '다진 마늘', '아스파라거스', '슈레드 모차렐라치즈', '다진 마늘']"	"새송이버섯은 얇게 썰고, 대파는 길게 2등분하고, 양파는 굵게 다지고,돼지고기돌돌 만 돼지고기에 나무꼬치를 끼워 고정한 뒤 쿠킹포일로 감싸 그릴에서 30분간 굽고,나무꼬치를 제거한 뒤 먹기 좋은 크기로 썰어 고추장 소스를 곁들여 마무리."
오징어찹스테이크	"['오징어', '양파', '피망', '붉은피망', '폰타나 포도씨유', '청주', '다진 마늘', '다진 생강', '소금', '후춧가루', '다진 마늘']"	"오징어는 내장과 입, 눈을 제거해 안쪽에 칼집을 넣어 먹기 좋은 크기로 썬 뒤 밑간하고,양파와 피망은 한입 크기로 썰고,팬에 폰타나 포도씨유오징어가 익기 시작하면 피망을 넣어 살짝 볶고,양념장을 넣고 재빨리 섞어가며 볶아 마무리."
해물찜	"['꽃게', '오징어', '미더덕', '미나리', '대파', '콩나물 찜용', '홍합', '새우', '설탕', '물']"	"양념장은 만들어두고,꽃게는 흐르는 물로 헹궈가며 솔로 구석구석 문질러 씻고,몸통과 딱지를 분리해 게딱지 안에 붙은 검은 내장을 제거하고,몸통에 붙어 있는 입과 양 옆의 아가미, 다리 끝을 잘라낸 뒤 먹기 좋은 크기로 썰고,오징어는 손질해 링 모양으로 썰고, 홍합은 비벼 씻어 수염을 떼고,새우는 두 번째 마디에서 내장을 빼고, 미더덕은 이쑤시개로 찔러 짠물을 빼고,미나리는 5cm 길이로 썰고, 대파는 길게 반 갈라 미나리와 같은 길이로 썰고,김 오른 찜통에 젖은 면포를 깔고 콩나물을 10분간 찌고,해물에 찬물해물이 익으면 양념장을 풀고 녹말물"
카니타마	"['표고버섯', '게맛살', '달걀', '대파', '소금', '맛술', '후춧가루', '올리브유', '다시마물', '설탕', '간장', '후춧가루', '녹말물']"	"대파는 3등분해 채 썰고, 표고버섯은 밑동을 제거해 얇게 썰고, 게맛살은 결대로 찢고,달걀은 소금팬에 올리브유반숙이 되면 주걱으로 가장자리를 밀어 둥글게 모양을 만들어 익힌 뒤 그릇에 담고,냄비에 녹말물을 뺀 소스 재료를 넣어 끓으면 녹말물"
타코와사비	"['낙지', '밀가루', '쪽파', '붉은고추', '무순', '간장']"	"낙지는 내장과 입을 제거해 밀가루로 주물러 비벼 씻고,물에 씻어 헹군 뒤 작게 썰고,쪽파는 송송 썰고, 붉은고추는 길게 반 갈라 씨를 제거한 뒤 작게 썰고,소스를 덩어리 없이 섞어 낙지와 버무리고,쪽파와 붉은고추를 넣어 가볍게 버무린 뒤 무순을 곁들여 마무리."
새우깡과 반건조오징어튀김	"['마른 오징어', '보리새우', '튀김가루', '카레가루', '고운 고춧가루', '마요네즈', '간장', '맛술']"	"마른 오징어는 물에 담가 반나절 정도 불리고,먹기 좋은 크기로 잘라 양념에 버무려 10분간 두고,보리새우는 체에 밭쳐 헹구고 물기를 가볍게 털어낸 뒤 카레가루팬에 식용유오징어는 마른 튀김가루"
양배추롤	"['다진 돼지고기', '다진 쇠고기', '양파', '대파', '양배추', '다시마물', '청주', '소금', '간장', '녹말가루', '후춧가루', '간장']"	"다진 돼지고기와 쇠고기는 청주양배추는 끓는 물에 데쳐 부드러워지면 건져 식히고,다진 고기와 양파, 대파, 소금양배추에 고기 속을 넣어 돌돌 말고,양배추롤에 다시마물을 붓고 중약 불로 15분 정도 익힌 뒤 땅콩소스를 곁들여 마무리."
담양식 죽순육전	"['죽순', '밀가루', '달걀', '다진 채끝등심', '다진 차돌박이', '간장', '맛술', '다진 대파', '다진 양파', '다진 마늘', '매실청', '참기름', '후춧가루']"	"죽순은 4등분해 가운데 빗살 부분을 잘라내고,소 재료는 잘 섞어 여러 번 치대고,손질한 죽순 윗면에 밀가루를 묻힌 뒤 소를 올리고,밀가루 → 달걀물 순으로 옷을 입히고,달군 팬에 식용유"
감자버섯수프	"['표고버섯', '양파', '감자', '버터', '우유', '파르메산 치즈가루', '밀가루', '식빵스틱', '소금', '후춧가루']"	"표고버섯은 밑동을 제거한 뒤 얇게 썰고, 양파는 곱게 채 썰고,감자는 삶아 껍질을 벗겨 대충 으깨고,냄비에 버터표고버섯을 넣고 숨이 죽을 때까지 조금 더 볶고,우유"
매운닭불고기	"['닭다리살', '우유', '청양고추']"	"청양고추는 믹서에 갈아 나머지 양념장 재료와 섞고,닭다리살은 씻어 기름기를 제거한 뒤 껍질 쪽에 잔 칼집을 넣어 우유에 20분간 담가두고,닭다리살은 물에 헹궈 키친타월로 물기를 제거한 뒤 양념장에 버무려 20분간 재우고,가스레인지에 쿠킹포일을 깔고,석쇠를 센 불로 달궈 식용유를 넉넉히 바른 키친타월로 닦아 코팅하고,석쇠에 닭을 올리고 중간 불로 껍질 쪽부터 노릇하게 구운 뒤 먹기 좋은 크기로 썰어 마무리."
라면와플	"['짜장라면', '올리고당', '아이스크림', '체리', '블루베리']"	"끓는 물에 면을 넣어 익으면 체에 밭쳐 물기를 빼고,중약 불로 달군 팬에 식용유접시에 바삭하게 구운 면을 담아 올리고당을 뿌리고,체리와 블루베리를 올려 장식하고,아이스크림을 올려 마무리."
비어캔치킨	"['닭', '맥주', '버터', '올리브유', '허브가루', '소금', '후춧가루']"	"닭은 꽁지와 날개 끝을 잘라 속까지 깨끗이 씻고,버터는 전자레인지에 30초 정도 돌려 녹인 뒤 나머지 양념 재료와 섞고,닭의 목과 날개, 다리 끝을 쿠킹포일로 감싸고 양념을 고르게 펴 바른 뒤 지퍼백에 담고,맥주의 반을 따라낸 뒤 닭 꽁지부분에 끼우고,그릴 위에 쿠킹포일을 두 장 겹쳐 놓고 닭을 올린 뒤 넉넉한 크기로 자른 쿠킹포일을 뚜껑처럼 둘러 덮고,40~50분 정도 구워 속까지 익혀 마무리."
짜파구리 & 사천짜장	"['짜파구리=짜파게티', '너구리', '짬뽕라면', '달걀']"	"끓는 물에 면을 넣고 반 정도 익으면 물짜파게티 수프팬에 식용유끓는 물에 면을 넣고 반 정도 익으면 물짬뽕라면 수프를 넣어 끓이고,면에 간이 배면 짜장라면 수프를 넣고 섞어 마무리."
치즈칠리 과자그라탱	"['슬라이스 체다치즈', '바베큐맛 스틱과자', '슈레드 모차렐라치즈', '칠리소스', '파슬리가루']"	"슬라이스 체다치즈는 세로로 6등분하고,그릇에 스틱과자를 담고 슈레드 모차렐라치즈잘라 놓은 슬라이스 체다치즈를 올리고,전자레인지에 1분 정도 돌려 치즈를 녹이고,칠리소스"
짜장핫도그	"['단무지', '짜장라면', '핫도그빵', '청양고추', '마요네즈']"	"청양고추는 씨를 제거해 곱게 다지고, 단무지도 곱게 다지고,물을 넉넉히 끓여 면을 삶고 물을 조금만 남기고 따라낸 뒤 수프와 청양고추를 넣어 국물없이 조리고,마른 팬에 핫도그빵을 데우고,빵 안쪽에 마요네즈짜장라면과 다진 단무지를 올리고 지그시 눌러 마무리."
해물완자 고추장그라탱	"['냉동 해물완자', '슈레드 모차렐라치즈', '고추장', '올리고당', '마요네즈']"	"냉동 해물완자는 물고추장, 올리고당에 버무린 뒤 그릇에 옮겨 담고 슈레드 모차렐라치즈와 마요네즈를 차례로 뿌리고,전자레인지에 치즈가 녹을 정도로 1분 30초 정도 돌려 마무리."
훈제오리 마늘볶음	"['마늘', '풋고추', '훈제오리', '후춧가루']"	"마늘은 납작하게 썰고, 풋고추는 송송 썰고,팬에 식용유훈제오리와 고추를 넣어 후춧가루를 뿌려가며 조금 더 볶아 마무리."
주꾸미대파볶음	"['주꾸미', '대파', '양파', '설탕']"	"양념장을 만들고,주꾸미는 손질해서 먹기 좋은 크기로 썰고, 양파는 굵게 채 썰고,대파는 세로로 반 갈라 5cm 길이로 썰어 석쇠에 굽고,팬에 식용유양념장과 주꾸미를 넣고 주꾸미가 익을 때까지 볶고,구운 대파를 넣고 섞어 마무리."
딥소스 오징어 쥐포구이	"['마른 오징어', '쥐포', '마요네즈']"	"딥소스를 고루 섞고,오징어와 쥐포를 중간 불로 앞뒤로 노릇하게 굽고,먹기 좋게 썰어 딥소스를 곁들여 마무리."
물만두전	"['냉동 물만두', '달걀', '쪽파']"	"팬에 물만두와 물달걀은 거칠게 풀어두고 쪽파는 송송 썰고,팬에 식용유"
두릅산적	"['쇠고기 등심', '두릅', '설탕', '소금', '참기름']"	"쇠고기는 앞뒤로 잔칼집을 낸 뒤 도톰하고 길게 썰어 쇠고기 양념장에 재우고,두릅은 끓는 물에 소금꼬치에 두릅 → 쇠고기 → 두릅 → 쇠고기 → 두릅 순으로 끼우고,팬에 식용유"
얼큰누룽지탕	"['새우', '관자', '청경채', '대파', '불린 표고버섯', '죽순', '생강', '마늘', '닭고기 육수', '튀김용 찹쌀누룽지', '고운고춧가루', '굴소스', '소금', '후춧가루', '참기름', '녹말']"	"새우는 껍질을 벗겨 등 쪽에 칼집을 넣어 내장을 빼고, 관자는 3~4등분하고,청경채와 대파는 반 가르고, 표고버섯은 물기를 꼭 짠 뒤 어슷 썰고, 죽순, 생강, 마늘은 납작 썰고,팬에 식용유새우, 관자, 죽순, 표고버섯을 넣고 볶다가 닭고기 육수를 부어 중간 불로 끓이고 굴소스녹말물을 조금씩 넣어가며 농도를 맞춘 뒤 청경채, 참기름을 넣어 소스를 만들고,180℃로 예열한 식용유그릇에 누룽지를 담고 식기 전에 소스를 부어 마무리."
발사믹 모차렐라샐러드	"['프레시 모차렐라치즈', '방울토마토', '통조림 파인애플링', '발사믹식초']"	"프레시 모차렐라와 방울토마토, 파인애플은 한입 크기로 썰고,거품기로 발사믹드레싱을 고루 섞고,드레싱에 치즈와 토마토, 파인애플을 버무려 마무리."
광장시장 빈대떡	"['불린 녹두', '숙주', '쌀가루', '양파', '소금', '양파', '설탕', '간장', '식초', '청주', '물']"	"녹두는 5시간 정도 불린 뒤 바락바락 주물러 씻어 껍질을 벗기고,양파숙주는 적당히 등분하고, 양파믹서에 불린 녹두와 물소금중간 불로 달군 팬에 식용유를 넉넉히 두르고 반죽을 올려 앞뒤로 노릇하게 굽고 양파간장을 곁들여 마무리."
토마토 조개수프	"['모시조개', '바지락', '화이트와인', '통조림홀토마토', '파슬리', '올리브유', '다진 마늘', '다진 양파', '페페론치노', '토마토 페이스트', '소금', '후춧가루', '파슬리가루']"	"냄비에 해감시킨 조개와 화이트와인육수와 조개를 분리해 두고,팬에 올리브유홀토마토, 토마토 페이스트, 파슬리가루를 넣고 2분간 끓이고,조개와 조개육수, 남은 화이트와인건더기가 잠길 만큼 물을 부은 뒤 5분간 더 끓이고 소금, 후춧가루로 간해 마무리."
골뱅이파무침	"['통조림 골뱅이', '대파 흰 부분', '청오이', '설탕']"	"양념장은 미리 만들어두고,골뱅이는 가볍게 물에 헹궈 체에 밭쳐 물기를 뺀 뒤 먹기 좋게 반 가르고,대파는 채 썰고, 청오이는 길게 반 갈라 어슷 썰고,골뱅이에 양념장을 넣어 고루 버무린 뒤 오이와 파를 넣고 한 번 더 버무려 마무리."
프렌치토스트카나페	"['식빵', '바나나', '마른 크랜베리', '달걀', '우유', '소금', '꿀']"	"식빵은 테두리를 잘라낸 뒤 4등분하고바나나와 크랜베리는 굵게 다지고,달걀은 소금바나나와 크랜베리에 꿀식빵은 달걀물에 적셔 식용유프렌치토스트에 바나나조림을 올려 마무리."
감자떡볶이	"['감자', '고추', '떡국떡', '후춧가루', '간장', '올리고당', '통깨']"	"감자는 한입 크기로 납작하게 썰고, 고추는 송송 썰고,팬에 식용유"
양파콘치즈	"['통조림 옥수수', '양파', '식빵', '슈레드 모차렐라치즈']"	"통조림 옥수수는 체에 밭쳐 물기를 제거하고,양파는 굵게 다지고, 식빵은 작게 썰고,치즈소스를 만들고,모든 재료를 전자레인지용 그릇에 담고 가볍게 섞은 뒤 랩을 씌워 전자레인지에 3분 정도 돌려 마무리."
베이컨떡볶음	"['대파', '베이컨', '떡국떡', '고추장', '올리고당', '통깨']"	"대파는 굵게 송송 썰고, 베이컨은 큼직하게 썰고,중간 불로 달군 팬에 식용유베이컨이 익기 시작하면 떡과 대파를 넣어 볶고,떡이 익으면 고추장"
어묵회무침	"['양파', '미나리', '사각어묵', '통조림 죽순', '고춧가루']"	"양념장을 섞고,양파는 채 썰고, 미나리는 잎을 떼고 줄기만 먹기 좋은 길이로 썰고,어묵은 먹기 좋은 크기로 썰고, 죽순은 모양을 살려 얇게 썰고,끓는 물에 죽순을 데친 뒤 찬물에 헹궈 물기를 제거하고,죽순 데친 물에 어묵을 살짝 데친 뒤 찬물에 헹궈 물기를 제거하고,어묵을 양념장에 버무린 뒤 죽순, 양파, 미나리를 넣고 가볍게 무쳐 마무리."
파스타튀김	"['쇼트파스타', '소금', '올리브유', '갈색설탕', '파슬리가루', '카레가루']"	"물을 넉넉히 끓여 소금체에 밭쳐 물기를 뺀 뒤 면포나 키친타월로 물기를 완전히 제거하고,170℃로 달군 식용유설탕가루, 파슬리치즈가루, 카레치즈가루를 만들고,비닐백에 세 가지 가루를 나눠 담고 파스타를 넣은 뒤 흔들어 섞어 마무리."
양념어묵	"['어묵', '국물용 멸치', '다시마', '설탕']"	"냄비에 물양념장을 만들고,육수에 양념장을 넣어 고루 푼 뒤 중간 불로 끓이고,어묵을 넣고 끓어오르면 약한 불로 줄여 간이 배도록 20분간 더 끓여 마무리."
견과류토르티야칩	"['아몬드', '토르티야', '꿀', '흑설탕', '마른 크랜베리']"	"아몬드와 크랜베리는 굵게 다지고,토르티야다진 아몬드와 크랜베리를 뿌리고,가위로 먹기 좋게 잘라 오븐 팬에 올리고,200℃로 예열한 오븐에 5분간 구운 뒤 식혀 마무리."
부추곱창	"['소곱창', '밀가루', '부추', '양파', '감자', '소금', '참기름', '쌈장']"	"곱창은 넉넉한 물에 담가 2번 정도 헹군 뒤 겉에 붙은 흰 지방을 가위나 손으로 제거하고,밀가루를 넉넉히 넣어 주무르고 물에 3~4번 헹군 뒤 마지막에 한 가닥씩 손으로 훑어내며 체에 밭쳐 준비하고,부추는 4~5cm 길이로 썰고, 양파는 한입 크기로 썰고, 감자는 얇게 썰고,식용유를 묻힌 키친타월로 달군 팬을 닦아 코팅한 뒤 물기를 쫙 뺀 곱창을 얹어 센 불에 굽고,곱창이 익기 시작하면 부추와 감자, 양파를 얹어 완전히 익혀 마무리."
